player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
293944,CDM,71,10.9,36.8,39.9,68.3,75.2,49.7,64.3,64.0,42.3,CDM,75.2
306382,ST,69,75.7,66.5,64.1,31.6,18.9,61.8,11.1,13.4,20.9,ST,75.7
344886,LB,73,10.0,39.1,43.6,61.4,69.4,44.8,75.4,75.9,44.8,RB,75.9
364405,RW,74,72.1,78.4,77.5,39.3,13.6,72.5,18.7,20.0,9.3,LW,78.4
366045,RW,71,45.3,72.8,74.1,60.8,35.0,77.5,40.5,39.2,8.9,CAM,77.5
375391,RW,69,77.7,75.8,73.7,32.5,9.8,66.7,20.5,21.7,11.3,ST,77.7
402004,CB,70,9.7,23.9,26.4,50.4,73.7,32.4,56.8,60.1,75.2,CB,75.2
434358,RB,66,10.6,46.0,49.6,60.4,64.1,48.5,74.1,74.4,38.7,RB,74.4
461790,ST,69,76.9,68.0,63.9,20.3,11.1,60.5,10.7,14.5,13.2,ST,76.9
481513,RB,71,9.1,37.4,41.2,47.4,58.4,35.1,77.3,78.1,39.3,RB,78.1
506009,CAM,69,40.4,61.8,64.6,63.4,42.2,74.9,47.3,45.7,13.0,CAM,74.9
512690,LW,63,62.1,72.3,72.2,42.1,19.0,74.7,21.4,19.7,12.5,CAM,74.7
568696,LW,70,67.7,77.9,77.5,47.7,18.3,75.2,32.1,32.5,7.9,LW,77.9
568701,RW,67,77.3,74.7,73.3,38.1,10.9,70.0,13.6,13.2,13.6,ST,77.3
628834,CDM,70,10.6,39.0,42.2,69.0,74.6,47.8,68.9,69.4,40.4,CDM,74.6
707063,RW,63,65.6,75.6,72.4,29.8,11.6,67.5,21.9,24.0,13.8,LW,75.6
709445,RB,61,12.7,53.6,55.6,45.3,54.1,47.9,72.5,71.8,43.4,LB,72.5
739076,CB,60,16.4,19.4,18.0,10.7,50.0,17.5,58.3,62.4,75.7,CB,75.7
743500,RB,64,10.9,41.2,43.8,48.6,58.0,40.0,73.4,74.9,44.6,RB,74.9
806310,CB,67,10.5,27.2,29.8,38.1,61.2,24.2,67.3,70.4,75.5,CB,75.5
1099726,LW,66,77.6,73.1,70.6,34.0,10.1,69.8,10.3,12.7,11.1,ST,77.6
1111776,ST,63,77.5,66.3,63.0,18.9,10.0,60.8,9.7,13.0,21.9,ST,77.5
1111777,CB,65,10.7,21.0,20.8,28.9,61.8,21.4,61.2,65.1,75.2,CB,75.2
269374,LW,63,61.9,73.1,71.3,27.0,14.1,62.0,27.3,30.3,18.1,LW,73.1
404846,CAM,66,41.5,65.5,67.2,56.4,33.2,74.2,36.6,36.4,13.6,CAM,74.2
461595,LB,64,11.4,50.8,53.4,52.3,58.3,48.2,74.6,73.3,38.3,LB,74.6
661241,ST,64,76.4,73.3,68.0,19.4,10.0,68.3,10.4,13.3,12.6,ST,76.4
75442,CAM,71,46.9,64.9,67.0,67.8,39.8,77.8,39.5,36.9,10.0,CAM,77.8
193151,CB,64,11.2,11.4,14.4,41.3,64.7,27.0,42.8,44.1,76.4,CB,76.4
197860,LB,72,10.9,46.5,50.1,69.3,66.8,51.0,75.8,74.8,27.2,LB,75.8
288511,LW,59,42.1,72.7,71.0,29.7,17.4,67.4,39.6,41.0,14.3,LW,72.7
390179,CM,68,11.0,48.5,51.2,74.9,71.1,64.8,63.3,63.3,29.4,CM,74.9
438913,CM,67,13.6,51.7,54.7,74.3,63.2,66.3,56.1,52.6,16.1,CM,74.3
668265,RW,66,60.4,75.7,74.6,40.6,17.6,73.8,29.1,30.1,11.1,LW,75.7
49239,ST,72,70.5,71.3,71.5,52.4,28.8,75.0,16.1,16.3,11.0,CAM,75.0
53400,CAM,68,19.4,64.9,67.9,66.4,48.9,74.0,42.7,42.4,13.6,CAM,74.0
81789,CB,72,9.4,22.0,24.7,53.5,75.4,33.2,56.5,59.9,70.3,CDM,75.4
84085,CB,68,9.9,37.1,40.7,65.2,74.0,42.3,72.9,72.7,50.1,CDM,74.0
131827,LB,71,9.9,44.3,49.1,73.2,74.0,55.2,75.4,72.9,42.5,LB,75.4
153661,LW,68,14.8,59.1,63.0,73.1,53.0,65.8,69.4,66.2,17.7,CM,73.1
227102,LW,75,55.6,74.2,74.6,60.7,35.2,72.0,37.4,38.0,12.0,RW,74.6
265176,CB,72,9.8,33.1,37.2,47.4,63.4,27.0,75.4,76.5,61.9,RB,76.5
336008,CB,60,12.2,28.4,31.3,37.3,63.8,34.9,62.4,64.2,72.6,CB,72.6
388029,ST,66,76.4,57.3,52.2,14.2,16.4,50.8,10.9,15.9,26.1,ST,76.4
405393,RW,65,27.9,71.8,73.5,42.6,27.8,69.5,42.1,40.5,14.6,RW,73.5
470815,CDM,67,9.9,32.8,36.9,58.6,74.1,42.5,70.7,73.1,67.0,CDM,74.1
471897,CDM,60,14.2,25.8,30.4,45.7,64.7,36.0,60.6,62.1,72.0,CB,72.0
521474,LB,66,12.9,39.3,43.5,44.7,54.7,36.3,74.3,71.9,48.3,LB,74.3
596881,CDM,69,11.4,29.9,33.9,67.3,74.5,45.1,55.3,56.5,50.0,CDM,74.5
684340,CB,61,18.9,12.9,14.6,16.8,45.1,12.8,45.3,48.8,76.8,CB,76.8
74089,CB,69,10.6,21.7,23.3,55.8,74.4,35.5,51.9,55.8,64.6,CDM,74.4
289059,CB,76,8.5,37.4,42.3,71.5,75.9,46.6,75.4,76.5,46.6,RB,76.5
359247,RW,68,50.6,76.5,76.2,45.5,23.7,74.0,24.4,24.4,11.1,LW,76.5
396394,CB,74,7.2,30.4,35.8,59.8,76.1,34.0,71.0,72.6,72.1,CDM,76.1
430190,CM,69,11.0,50.1,53.8,74.2,69.5,61.9,59.8,59.4,35.6,CM,74.2
467250,RB,71,10.6,43.3,47.3,67.4,66.1,47.7,75.6,75.6,35.7,RB,75.6
515208,RW,74,47.5,75.8,77.1,57.4,29.6,75.1,23.0,21.8,11.3,RW,77.1
530696,LB,70,11.1,42.8,47.5,66.3,64.4,46.4,74.9,74.7,37.2,LB,74.9
