player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
386914,ST,74,76.0,72.2,67.6,39.3,19.1,71.9,14.7,8.0,25.0,ST,76.0
387047,CB,78,58.1,12.4,15.2,52.4,65.0,27.7,53.3,52.2,80.4,CB,80.4
393239,RW,69,40.6,75.1,74.3,43.2,23.8,67.9,31.3,26.1,0.0,LW,75.1
393240,RB,65,13.5,27.3,28.5,51.5,52.5,28.7,71.5,68.8,22.0,LB,71.5
406091,RB,64,20.0,15.9,15.2,49.5,56.9,28.1,70.2,64.5,15.5,LB,70.2
408574,CM,81,32.2,56.0,48.2,81.4,62.0,70.7,46.9,41.3,19.6,CM,81.4
409344,CAM,77,39.1,74.3,69.5,75.3,54.5,77.7,49.3,47.8,13.3,CAM,77.7
410735,CM,67,41.8,63.1,57.6,68.2,58.2,73.9,51.9,48.0,15.5,CAM,73.9
410897,CB,68,51.9,5.1,8.7,44.5,58.6,22.4,45.1,42.6,74.9,CB,74.9
411287,CB,68,50.5,4.4,8.8,59.1,63.8,30.6,44.9,42.4,73.5,CB,73.5
412932,ST,72,70.8,72.8,71.1,41.6,14.4,75.7,11.5,5.0,10.7,CAM,75.7
412934,RW,62,43.5,70.0,70.5,40.8,19.0,65.7,27.1,22.8,0.0,RW,70.5
412937,RB,69,25.2,29.3,30.9,41.6,56.1,19.4,73.4,72.9,17.5,LB,73.4
412943,CM,69,37.6,67.2,67.2,72.6,58.5,74.0,59.5,57.6,12.3,CAM,74.0
412945,CDM,66,45.5,14.3,15.4,63.8,71.9,34.2,47.6,45.5,45.7,CDM,71.9
412949,RB,62,40.7,36.5,34.1,19.6,48.2,13.4,70.1,68.8,38.1,LB,70.1
415381,CDM,80,56.9,26.2,23.4,77.2,79.8,45.1,59.1,57.5,60.1,CDM,79.8
418543,CB,79,48.1,21.2,24.4,64.0,81.5,34.2,67.2,65.7,71.5,CDM,81.5
420189,CDM,68,59.6,47.2,33.2,74.3,64.9,65.4,57.9,52.5,21.2,CM,74.3
420196,CB,69,48.6,5.9,11.0,34.1,54.0,17.5,49.5,48.0,76.6,CB,76.6
420213,CM,79,44.9,55.9,48.1,79.7,80.5,71.0,70.4,70.7,24.1,CDM,80.5
426280,CDM,68,50.0,22.2,19.1,64.8,74.0,42.7,60.8,56.5,55.4,CDM,74.0
428502,LB,65,41.1,12.8,16.7,40.2,63.3,17.8,70.1,67.2,67.0,LB,70.1
430797,CB,68,52.4,9.1,18.7,47.6,63.2,29.3,53.6,52.8,73.8,CB,73.8
433805,CM,63,34.3,43.6,40.7,70.4,63.5,61.9,50.2,45.7,11.9,CM,70.4
433984,CB,77,59.5,12.4,12.8,64.3,75.5,38.8,51.7,50.6,78.8,CB,78.8
435648,ST,79,78.9,70.1,67.6,52.7,26.2,79.5,14.9,9.1,30.5,CAM,79.5
439292,ST,71,75.6,65.3,62.4,35.4,14.2,68.5,10.4,3.2,24.9,ST,75.6
443308,CAM,65,56.0,56.9,49.4,61.3,43.1,72.0,32.3,30.4,10.8,CAM,72.0
451297,LB,62,44.7,10.5,9.9,43.9,56.1,19.8,55.5,53.5,70.8,CB,70.8
453121,ST,66,73.5,64.4,62.3,44.2,14.8,69.5,11.0,4.4,21.8,ST,73.5
460939,CM,82,36.4,68.1,62.3,81.7,74.4,75.6,67.0,66.4,22.8,CM,81.7
462086,RW,68,60.4,73.8,71.9,43.6,13.8,72.2,16.2,11.0,3.5,LW,73.8
469082,RW,62,61.5,71.0,69.4,41.2,16.8,66.6,24.8,20.7,4.3,LW,71.0
470391,LW,66,54.5,72.1,70.3,47.0,22.9,70.4,25.3,18.1,8.7,LW,72.1
470394,CM,74,44.1,72.9,67.3,73.3,53.5,77.5,52.8,47.4,17.0,CAM,77.5
473169,ST,79,78.3,62.5,62.2,38.8,16.7,72.5,9.4,5.1,22.3,ST,78.3
474701,LW,76,48.2,79.1,77.8,40.8,25.2,71.1,32.9,27.1,4.5,LW,79.1
474838,CB,64,38.6,11.8,20.6,33.4,56.1,9.5,61.7,59.0,70.5,CB,70.5
477249,CB,62,50.3,11.0,18.6,35.1,48.5,16.5,52.8,48.6,70.0,CB,70.0
482141,CB,69,46.6,6.4,10.9,37.4,51.2,13.7,49.8,47.6,76.3,CB,76.3
484547,RW,84,26.2,70.2,66.9,55.5,61.6,55.0,82.5,84.2,19.7,RB,84.2
485582,RW,68,60.2,74.0,73.5,43.0,19.9,69.9,25.5,22.1,3.9,LW,74.0
485583,RB,72,18.7,52.9,44.7,61.1,64.7,42.0,76.1,74.0,22.9,LB,76.1
485584,LB,67,16.0,27.2,28.2,63.7,68.3,28.2,72.1,70.4,26.5,LB,72.1
485585,LB,79,27.5,63.7,61.7,59.9,65.7,56.1,79.4,81.7,20.3,RB,81.7
